order_id,user_id,order_date,channel,order_value_usd
ORD-12738,USR-2211,2026-03-16,Google Ads,36.26
ORD-12739,USR-2361,2026-04-25,Meta Ads,21.32
ORD-12740,USR-1669,2026-02-19,TikTok Ads,86.25
ORD-12741,USR-1332,2026-01-31,Meta Ads,58.52
ORD-12742,USR-2129,2026-04-24,Organic Search,99.53
ORD-12743,USR-2491,2026-04-25,Meta Ads,54.01
ORD-12744,USR-2151,2026-01-08,Google Ads,60.47
ORD-12745,USR-2243,2026-01-07,Meta Ads,105.12
ORD-12746,USR-2332,2026-02-05,Meta Ads,84.48
ORD-12747,USR-1688,2026-03-28,Meta Ads,114.66
ORD-12748,USR-1418,2026-01-11,Meta Ads,110.12
ORD-12749,USR-1957,2026-03-16,Google Ads,96.01
ORD-12750,USR-1330,2026-06-02,Meta Ads,114.31
ORD-12751,USR-1969,2026-05-09,Google Ads,57.81
ORD-12752,USR-1529,2026-06-11,Organic Search,56.45
ORD-12753,USR-1638,2026-05-13,Google Ads,112.25
ORD-12754,USR-1694,2026-02-01,Meta Ads,90.78
ORD-12755,USR-1466,2026-03-22,Direct,31.67
ORD-12756,USR-1761,2026-06-13,TikTok Ads,113.44
ORD-12757,USR-1333,2026-02-21,Meta Ads,74.78
ORD-12758,USR-1788,2026-03-11,TikTok Ads,107.26
ORD-12759,USR-2118,2026-03-02,Google Ads,37.45
ORD-12760,USR-1185,2026-01-04,Meta Ads,106.36
ORD-12761,USR-1626,2026-03-10,Organic Search,79.54
ORD-12762,USR-1774,2026-01-09,Meta Ads,52.74
ORD-12763,USR-2106,2026-04-25,TikTok Ads,108.53
ORD-12764,USR-1489,2026-02-26,Meta Ads,68.13
ORD-12765,USR-2110,2026-06-08,Google Ads,107.08
ORD-12766,USR-1618,2026-05-11,Direct,68.83
ORD-12767,USR-1846,2026-04-03,Organic Search,63.96
ORD-12768,USR-1499,2026-05-29,Direct,35.31
ORD-12769,USR-1150,2026-01-10,Meta Ads,88.79
ORD-12770,USR-1251,2026-05-12,Organic Search,89.15
ORD-12771,USR-1192,2026-02-22,Google Ads,63.92
ORD-12772,USR-1146,2026-04-07,Organic Search,66.38
ORD-12773,USR-1683,2026-03-06,Meta Ads,23.99
ORD-12774,USR-2365,2026-03-18,Direct,81.2
ORD-12775,USR-2189,2026-06-21,Direct,75.31
ORD-12776,USR-2212,2026-02-21,Meta Ads,89.8
ORD-12777,USR-1888,2026-06-11,Google Ads,19.23
ORD-12778,USR-2183,2026-03-06,TikTok Ads,32.52
ORD-12779,USR-1351,2026-01-18,TikTok Ads,83.74
ORD-12780,USR-2405,2026-05-07,Google Ads,77.93
ORD-12781,USR-1033,2026-05-31,Meta Ads,90.35
ORD-12782,USR-1347,2026-04-05,Meta Ads,105.43
ORD-12783,USR-1526,2026-01-22,Meta Ads,24.56
ORD-12784,USR-1502,2026-06-02,Meta Ads,68.48
ORD-12785,USR-1451,2026-04-23,Meta Ads,116.43
ORD-12786,USR-1289,2026-01-14,TikTok Ads,57.86
ORD-12787,USR-1986,2026-01-09,TikTok Ads,21.42
ORD-12788,USR-1685,2026-06-12,Meta Ads,68.17
ORD-12789,USR-2282,2026-02-05,Google Ads,73.8
ORD-12790,USR-1240,2026-06-05,TikTok Ads,115.04
ORD-12791,USR-2165,2026-04-15,TikTok Ads,49.89
ORD-12792,USR-1007,2026-01-15,Meta Ads,16.16
ORD-12793,USR-1911,2026-06-28,Direct,106.87
ORD-12794,USR-2054,2026-01-06,Google Ads,92.08
ORD-12795,USR-1386,2026-06-06,TikTok Ads,17.53
ORD-12796,USR-2359,2026-04-24,TikTok Ads,64.02
ORD-12797,USR-1964,2026-02-02,Meta Ads,59.46
ORD-12798,USR-2451,2026-02-13,Organic Search,57.34
ORD-12799,USR-2379,2026-05-24,TikTok Ads,115.44
ORD-12800,USR-1434,2026-02-20,TikTok Ads,16.91
ORD-12801,USR-2096,2026-05-06,TikTok Ads,56.91
ORD-12802,USR-2365,2026-03-19,Organic Search,105.94
ORD-12803,USR-2029,2026-03-16,Meta Ads,74.14
ORD-12804,USR-1729,2026-05-28,Google Ads,109.5
ORD-12805,USR-2110,2026-02-25,Google Ads,95.54
ORD-12806,USR-1029,2026-05-31,Meta Ads,96.01
ORD-12807,USR-1304,2026-06-14,TikTok Ads,64.27
ORD-12808,USR-2310,2026-06-21,Meta Ads,104.7
ORD-12809,USR-1298,2026-05-29,Meta Ads,53.62
ORD-12810,USR-1206,2026-04-24,Meta Ads,33.74
ORD-12811,USR-1707,2026-06-06,Meta Ads,85.57
ORD-12812,USR-2133,2026-06-25,Google Ads,102.65
ORD-12813,USR-1085,2026-04-06,Google Ads,75.93
ORD-12814,USR-2135,2026-03-22,Meta Ads,80.72
ORD-12815,USR-2206,2026-01-15,TikTok Ads,114.08
ORD-12816,USR-2321,2026-01-10,Google Ads,73.22
ORD-12817,USR-1892,2026-04-05,Meta Ads,33.34
ORD-12818,USR-1968,2026-03-19,TikTok Ads,81.55
ORD-12819,USR-2415,2026-03-31,TikTok Ads,39.95
ORD-12820,USR-1085,2026-06-25,TikTok Ads,87.0
ORD-12821,USR-1619,2026-05-02,TikTok Ads,51.92
ORD-12822,USR-2408,2026-05-12,TikTok Ads,34.81
ORD-12823,USR-2226,2026-02-16,Organic Search,97.28
ORD-12824,USR-1339,2026-01-24,Direct,80.2
ORD-12825,USR-2109,2026-01-05,TikTok Ads,118.74
ORD-12826,USR-1602,2026-03-10,Organic Search,41.88
ORD-12827,USR-1527,2026-04-03,Meta Ads,119.79
ORD-12828,USR-1673,2026-05-20,TikTok Ads,43.88
ORD-12829,USR-1112,2026-05-31,Meta Ads,60.38
ORD-12830,USR-1381,2026-05-29,Google Ads,61.34
ORD-12831,USR-2401,2026-01-17,Google Ads,95.31
ORD-12832,USR-2078,2026-01-06,TikTok Ads,59.48
ORD-12833,USR-1613,2026-06-22,Organic Search,43.04
ORD-12834,USR-1602,2026-04-21,Google Ads,79.02
ORD-12835,USR-1706,2026-01-29,TikTok Ads,18.26
ORD-12836,USR-2290,2026-04-11,Google Ads,72.1
ORD-12837,USR-2090,2026-05-08,Meta Ads,67.71
ORD-12838,USR-1210,2026-05-17,Meta Ads,85.18
ORD-12839,USR-2428,2026-02-07,Google Ads,51.55
ORD-12840,USR-1304,2026-02-15,Organic Search,116.95
ORD-12841,USR-1157,2026-02-08,Meta Ads,74.87
ORD-12842,USR-1903,2026-06-09,Organic Search,43.84
ORD-12843,USR-1274,2026-04-25,Organic Search,79.29
ORD-12844,USR-2334,2026-06-07,TikTok Ads,36.85
ORD-12845,USR-2461,2026-03-18,Meta Ads,107.56
ORD-12846,USR-1121,2026-02-08,Meta Ads,95.12
ORD-12847,USR-1922,2026-04-22,Meta Ads,46.5
ORD-12848,USR-1518,2026-04-29,Meta Ads,94.94
ORD-12849,USR-1301,2026-04-20,Meta Ads,116.41
ORD-12850,USR-1287,2026-02-07,TikTok Ads,35.97
ORD-12851,USR-1049,2026-06-16,TikTok Ads,61.24
ORD-12852,USR-1564,2026-03-27,Meta Ads,48.38
ORD-12853,USR-2343,2026-04-27,TikTok Ads,47.19
ORD-12854,USR-2088,2026-05-17,Meta Ads,51.5
ORD-12855,USR-1897,2026-03-19,Meta Ads,91.08
ORD-12856,USR-1987,2026-05-22,Meta Ads,89.39
ORD-12857,USR-1519,2026-05-29,Organic Search,68.43
ORD-12858,USR-1282,2026-01-16,Meta Ads,114.21
ORD-12859,USR-1307,2026-05-26,TikTok Ads,62.77
ORD-12860,USR-1833,2026-02-22,TikTok Ads,105.36
ORD-12861,USR-1868,2026-01-31,Meta Ads,17.01
ORD-12862,USR-1950,2026-04-08,Meta Ads,30.58
ORD-12863,USR-1301,2026-01-17,Organic Search,101.77
ORD-12864,USR-2436,2026-05-09,Meta Ads,111.99
ORD-12865,USR-1689,2026-04-07,Meta Ads,63.63
ORD-12866,USR-2374,2026-06-11,Meta Ads,93.02
ORD-12867,USR-1359,2026-01-16,Google Ads,68.55
ORD-12868,USR-1211,2026-01-16,Organic Search,66.82
ORD-12869,USR-2053,2026-01-27,Direct,103.46
ORD-12870,USR-1425,2026-02-23,TikTok Ads,15.46
ORD-12871,USR-1455,2026-03-20,Google Ads,16.98
ORD-12872,USR-1102,2026-03-20,TikTok Ads,93.87
ORD-12873,USR-1643,2026-02-27,TikTok Ads,94.64
ORD-12874,USR-1037,2026-01-22,TikTok Ads,59.07
ORD-12875,USR-1240,2026-06-25,Meta Ads,111.78
ORD-12876,USR-1297,2026-02-19,Google Ads,60.59
ORD-12877,USR-1045,2026-05-20,Meta Ads,107.71
ORD-12878,USR-2067,2026-01-12,Meta Ads,55.26
ORD-12879,USR-1789,2026-01-17,Google Ads,87.31
ORD-12880,USR-2340,2026-02-22,Meta Ads,19.66
ORD-12881,USR-1914,2026-06-08,Direct,79.46
ORD-12882,USR-2021,2026-04-05,Direct,97.73
ORD-12883,USR-1854,2026-05-23,TikTok Ads,48.9
ORD-12884,USR-1294,2026-04-19,Organic Search,62.52
ORD-12885,USR-2166,2026-01-18,Organic Search,76.98
ORD-12886,USR-1328,2026-01-05,Google Ads,68.13
ORD-12887,USR-1835,2026-01-10,Meta Ads,25.45
ORD-12888,USR-1400,2026-03-19,Meta Ads,24.23
ORD-12889,USR-1362,2026-06-04,Direct,77.43
ORD-12890,USR-2358,2026-01-12,Google Ads,95.07
ORD-12891,USR-1307,2026-02-02,Direct,87.95
ORD-12892,USR-1864,2026-01-29,Google Ads,76.88
ORD-12893,USR-2320,2026-03-09,Google Ads,117.84
ORD-12894,USR-2269,2026-04-23,Organic Search,108.13
ORD-12895,USR-2427,2026-03-04,Direct,109.58
ORD-12896,USR-2010,2026-03-05,Meta Ads,46.43
ORD-12897,USR-1829,2026-02-08,Google Ads,73.19
ORD-12898,USR-1600,2026-05-11,Organic Search,94.6
ORD-12899,USR-1841,2026-03-20,Organic Search,80.3
ORD-12900,USR-2267,2026-02-08,Google Ads,118.53
ORD-12901,USR-1269,2026-03-09,Google Ads,64.33
ORD-12902,USR-1883,2026-03-18,Organic Search,73.46
ORD-12903,USR-2179,2026-03-30,Google Ads,85.57
ORD-12904,USR-1332,2026-01-17,TikTok Ads,87.07
ORD-12905,USR-2226,2026-03-21,Organic Search,21.15
ORD-12906,USR-1809,2026-06-18,Google Ads,34.18
ORD-12907,USR-1155,2026-04-19,Direct,48.02
ORD-12908,USR-1014,2026-01-15,Google Ads,73.55
ORD-12909,USR-2155,2026-03-16,Google Ads,57.29
ORD-12910,USR-1221,2026-02-21,Meta Ads,94.92
ORD-12911,USR-2180,2026-01-29,TikTok Ads,45.84
ORD-12912,USR-1682,2026-06-27,TikTok Ads,72.33
ORD-12913,USR-2330,2026-03-17,Direct,56.85
ORD-12914,USR-1896,2026-03-19,Google Ads,119.74
ORD-12915,USR-2059,2026-04-26,TikTok Ads,107.37
ORD-12916,USR-1672,2026-02-01,Meta Ads,66.29
ORD-12917,USR-2025,2026-06-16,TikTok Ads,112.77
ORD-12918,USR-1379,2026-06-06,TikTok Ads,54.71
ORD-12919,USR-1420,2026-03-12,Meta Ads,104.73
ORD-12920,USR-1030,2026-02-14,Google Ads,22.3
ORD-12921,USR-1426,2026-05-02,Meta Ads,103.03
ORD-12922,USR-1720,2026-01-15,Direct,117.0
ORD-12923,USR-2057,2026-01-20,Meta Ads,51.76
ORD-12924,USR-1753,2026-06-28,Organic Search,72.41
ORD-12925,USR-2049,2026-01-24,TikTok Ads,62.46
ORD-12926,USR-1494,2026-03-12,Organic Search,63.54
ORD-12927,USR-1207,2026-04-26,Google Ads,19.52
ORD-12928,USR-2126,2026-01-06,Organic Search,33.93
ORD-12929,USR-1243,2026-06-16,Organic Search,86.31
ORD-12930,USR-1036,2026-02-24,Google Ads,105.4
ORD-12931,USR-1351,2026-04-27,Google Ads,104.1
ORD-12932,USR-1862,2026-04-15,Meta Ads,60.36
ORD-12933,USR-1041,2026-01-04,Meta Ads,15.41
ORD-12934,USR-2081,2026-01-15,Organic Search,69.66
ORD-12935,USR-1925,2026-02-08,Meta Ads,30.92
ORD-12936,USR-1051,2026-06-06,Organic Search,47.08
ORD-12937,USR-2113,2026-06-12,Meta Ads,108.93
ORD-12938,USR-2265,2026-04-05,TikTok Ads,84.7
ORD-12939,USR-1508,2026-02-21,Meta Ads,97.37
ORD-12940,USR-1820,2026-06-01,Google Ads,109.47
ORD-12941,USR-2139,2026-03-13,Google Ads,94.69
ORD-12942,USR-2264,2026-03-16,Google Ads,88.57
ORD-12943,USR-1015,2026-03-11,TikTok Ads,28.57
ORD-12944,USR-1282,2026-04-17,Meta Ads,54.64
ORD-12945,USR-2266,2026-06-04,TikTok Ads,32.55
ORD-12946,USR-1389,2026-01-03,Meta Ads,104.83
ORD-12947,USR-2240,2026-06-19,Meta Ads,53.03
ORD-12948,USR-2343,2026-03-27,TikTok Ads,47.24
ORD-12949,USR-1598,2026-04-24,TikTok Ads,72.94
ORD-12950,USR-1094,2026-01-25,Meta Ads,78.19
ORD-12951,USR-2489,2026-02-15,Meta Ads,65.98
ORD-12952,USR-1527,2026-06-13,Google Ads,112.54
ORD-12953,USR-1380,2026-03-16,TikTok Ads,104.93
ORD-12954,USR-1953,2026-02-07,TikTok Ads,57.07
ORD-12955,USR-2207,2026-02-01,Organic Search,107.98
ORD-12956,USR-1870,2026-03-15,Meta Ads,70.27
ORD-12957,USR-1329,2026-04-24,Organic Search,55.03
ORD-12958,USR-1604,2026-06-22,Meta Ads,108.42
ORD-12959,USR-1592,2026-02-19,Meta Ads,119.87
ORD-12960,USR-1827,2026-04-27,Organic Search,105.13
ORD-12961,USR-2337,2026-05-29,Organic Search,98.49
ORD-12962,USR-1613,2026-02-14,Meta Ads,75.3
ORD-12963,USR-1204,2026-02-21,Direct,30.17
ORD-12964,USR-2037,2026-01-01,Direct,33.09
ORD-12965,USR-1039,2026-03-22,Google Ads,37.92
ORD-12966,USR-1008,2026-06-11,Meta Ads,93.6
ORD-12967,USR-1357,2026-01-21,Direct,21.17
ORD-12968,USR-1701,2026-01-25,Meta Ads,83.62
ORD-12969,USR-1331,2026-02-26,Meta Ads,105.8
ORD-12970,USR-2052,2026-01-20,Meta Ads,63.75
ORD-12971,USR-1282,2026-05-28,Meta Ads,24.44
ORD-12972,USR-2478,2026-02-13,Google Ads,26.2
ORD-12973,USR-1609,2026-03-28,Meta Ads,55.12
ORD-12974,USR-2430,2026-05-12,Direct,41.87
ORD-12975,USR-2179,2026-02-03,Organic Search,87.4
ORD-12976,USR-1716,2026-04-22,Google Ads,57.29
ORD-12977,USR-2140,2026-02-24,Meta Ads,41.54
ORD-12978,USR-2499,2026-01-26,TikTok Ads,66.81
ORD-12979,USR-1958,2026-06-29,Google Ads,35.31
ORD-12980,USR-1617,2026-01-27,TikTok Ads,42.77
ORD-12981,USR-1180,2026-01-11,TikTok Ads,88.38
ORD-12982,USR-1259,2026-01-18,Google Ads,43.82
ORD-12983,USR-1951,2026-04-26,TikTok Ads,112.56
ORD-12984,USR-1933,2026-06-04,TikTok Ads,118.42
ORD-12985,USR-1532,2026-01-01,Meta Ads,15.59
ORD-12986,USR-1415,2026-02-19,Meta Ads,90.1
ORD-12987,USR-1387,2026-04-18,Organic Search,94.22
ORD-12988,USR-1704,2026-04-07,Google Ads,106.1
ORD-12989,USR-2157,2026-02-23,Organic Search,114.15
ORD-12990,USR-1362,2026-04-19,Meta Ads,74.36
ORD-12991,USR-1664,2026-02-20,TikTok Ads,81.58
ORD-12992,USR-2178,2026-05-25,TikTok Ads,16.07
ORD-12993,USR-1847,2026-03-22,Google Ads,26.59
ORD-12994,USR-1903,2026-02-03,Meta Ads,106.24
ORD-12995,USR-1409,2026-01-05,Meta Ads,55.33
ORD-12996,USR-1904,2026-01-23,Meta Ads,117.41
ORD-12997,USR-2252,2026-04-02,TikTok Ads,106.44
ORD-12998,USR-2199,2026-02-02,TikTok Ads,60.13
ORD-12999,USR-1752,2026-04-18,Google Ads,15.59
ORD-13000,USR-1826,2026-01-14,TikTok Ads,64.38
ORD-13001,USR-1105,2026-02-13,TikTok Ads,85.68
ORD-13002,USR-2373,2026-05-05,Google Ads,44.17
ORD-13003,USR-1259,2026-06-23,Direct,75.68
ORD-13004,USR-1284,2026-01-29,TikTok Ads,90.12
ORD-13005,USR-1378,2026-06-12,Meta Ads,46.52
ORD-13006,USR-1943,2026-02-15,Meta Ads,73.64
ORD-13007,USR-1212,2026-03-07,Meta Ads,96.2
ORD-13008,USR-2135,2026-06-25,Meta Ads,60.17
ORD-13009,USR-1182,2026-02-05,Organic Search,100.88
ORD-13010,USR-1454,2026-06-14,Meta Ads,40.55
ORD-13011,USR-1057,2026-01-22,Meta Ads,97.63
ORD-13012,USR-1841,2026-04-16,Direct,70.99
ORD-13013,USR-1196,2026-06-03,Organic Search,96.73
ORD-13014,USR-1999,2026-01-18,Meta Ads,16.29
ORD-13015,USR-1334,2026-06-09,Google Ads,85.42
ORD-13016,USR-2107,2026-06-25,Google Ads,18.21
ORD-13017,USR-1318,2026-05-14,Meta Ads,113.2
ORD-13018,USR-2311,2026-05-08,Organic Search,115.18
ORD-13019,USR-1012,2026-06-29,Google Ads,57.77
ORD-13020,USR-2093,2026-01-14,Google Ads,43.67
ORD-13021,USR-1216,2026-03-30,Organic Search,89.28
ORD-13022,USR-1031,2026-02-01,Direct,118.81
ORD-13023,USR-2302,2026-04-01,Meta Ads,91.29
ORD-13024,USR-1147,2026-05-29,TikTok Ads,62.71
ORD-13025,USR-2302,2026-06-26,Meta Ads,113.36
ORD-13026,USR-2151,2026-05-09,Organic Search,81.67
ORD-13027,USR-2283,2026-06-29,Google Ads,32.82
ORD-13028,USR-1520,2026-05-15,Meta Ads,26.67
ORD-13029,USR-2129,2026-02-02,Direct,56.79
ORD-13030,USR-1703,2026-03-26,Google Ads,21.75
ORD-13031,USR-2211,2026-05-17,Meta Ads,63.36
ORD-13032,USR-2286,2026-01-04,Google Ads,27.77
ORD-13033,USR-1740,2026-01-24,TikTok Ads,86.52
ORD-13034,USR-2458,2026-06-21,Google Ads,119.53
ORD-13035,USR-1996,2026-02-21,Google Ads,25.7
ORD-13036,USR-1660,2026-02-15,Direct,90.8
ORD-13037,USR-1785,2026-02-17,TikTok Ads,118.86
ORD-13038,USR-1726,2026-02-17,Google Ads,103.44
ORD-13039,USR-2048,2026-04-12,Meta Ads,33.56
ORD-13040,USR-1560,2026-05-21,Organic Search,48.97
ORD-13041,USR-2297,2026-06-24,Google Ads,87.43
ORD-13042,USR-1518,2026-06-09,Meta Ads,61.2
ORD-13043,USR-1089,2026-04-22,TikTok Ads,58.69
ORD-13044,USR-1981,2026-06-08,Organic Search,44.16
ORD-13045,USR-1500,2026-04-01,Meta Ads,93.89
ORD-13046,USR-2447,2026-05-28,Organic Search,25.33
ORD-13047,USR-1469,2026-01-14,Google Ads,119.3
ORD-13048,USR-1109,2026-04-03,Meta Ads,87.91
ORD-13049,USR-2269,2026-06-11,Organic Search,86.24
ORD-13050,USR-2089,2026-02-21,TikTok Ads,19.77
ORD-13051,USR-2056,2026-03-10,Organic Search,35.6
ORD-13052,USR-2131,2026-03-29,Google Ads,25.5
ORD-13053,USR-1560,2026-06-26,Google Ads,24.97
ORD-13054,USR-1178,2026-04-05,Google Ads,31.6
ORD-13055,USR-1968,2026-04-18,Google Ads,111.29
ORD-13056,USR-2499,2026-06-06,Organic Search,29.89
ORD-13057,USR-2269,2026-03-13,Meta Ads,56.13
ORD-13058,USR-1968,2026-06-05,Direct,96.35
ORD-13059,USR-1906,2026-01-04,Meta Ads,31.34
ORD-13060,USR-1774,2026-01-13,Google Ads,15.49
ORD-13061,USR-2053,2026-03-05,Meta Ads,22.42
ORD-13062,USR-1934,2026-06-05,TikTok Ads,86.4
ORD-13063,USR-1167,2026-05-23,Meta Ads,112.44
ORD-13064,USR-1606,2026-04-16,Organic Search,117.82
ORD-13065,USR-2230,2026-06-20,Direct,38.6
ORD-13066,USR-2430,2026-02-17,Meta Ads,102.85
ORD-13067,USR-1551,2026-05-10,Meta Ads,89.07
ORD-13068,USR-2372,2026-01-16,Organic Search,46.13
ORD-13069,USR-1507,2026-05-14,Meta Ads,17.76
ORD-13070,USR-1625,2026-04-05,Google Ads,67.75
ORD-13071,USR-1154,2026-05-09,Direct,20.13
ORD-13072,USR-1066,2026-01-27,Meta Ads,94.01
ORD-13073,USR-1884,2026-05-15,TikTok Ads,63.1
ORD-13074,USR-1941,2026-06-20,Google Ads,25.03
ORD-13075,USR-1248,2026-03-22,Direct,39.34
ORD-13076,USR-1834,2026-03-04,Meta Ads,83.29
ORD-13077,USR-1813,2026-05-18,TikTok Ads,68.54
ORD-13078,USR-1995,2026-03-16,Google Ads,28.01
ORD-13079,USR-1452,2026-06-15,Google Ads,36.87
ORD-13080,USR-2392,2026-03-14,Meta Ads,59.98
ORD-13081,USR-1887,2026-01-12,Google Ads,105.66
ORD-13082,USR-1626,2026-05-14,Google Ads,40.82
ORD-13083,USR-1267,2026-01-09,Google Ads,91.02
ORD-13084,USR-2352,2026-03-03,Google Ads,85.47
ORD-13085,USR-2405,2026-05-15,Google Ads,37.16
ORD-13086,USR-1091,2026-01-02,Organic Search,80.88
ORD-13087,USR-1564,2026-05-29,Google Ads,72.67
ORD-13088,USR-1233,2026-01-09,TikTok Ads,104.15
ORD-13089,USR-1196,2026-03-23,Organic Search,33.61
ORD-13090,USR-1222,2026-01-17,TikTok Ads,51.77
ORD-13091,USR-1256,2026-01-18,Meta Ads,26.85
ORD-13092,USR-1417,2026-02-20,TikTok Ads,94.69
ORD-13093,USR-1809,2026-05-09,Google Ads,34.53
ORD-13094,USR-1038,2026-02-23,TikTok Ads,89.25
ORD-13095,USR-1812,2026-05-30,Direct,51.27
ORD-13096,USR-2146,2026-03-13,Organic Search,107.15
ORD-13097,USR-1189,2026-03-16,Google Ads,31.2
ORD-13098,USR-1098,2026-04-13,Meta Ads,38.78
ORD-13099,USR-1055,2026-04-17,Direct,98.54
ORD-13100,USR-1521,2026-01-22,Meta Ads,39.38
ORD-13101,USR-1122,2026-05-03,Organic Search,95.1
ORD-13102,USR-2090,2026-05-18,Organic Search,25.59
ORD-13103,USR-1660,2026-04-16,Direct,36.95
ORD-13104,USR-1761,2026-05-11,TikTok Ads,115.54
ORD-13105,USR-2183,2026-03-13,Meta Ads,87.47
ORD-13106,USR-1110,2026-01-21,Direct,85.71
ORD-13107,USR-1193,2026-01-27,Meta Ads,23.15
ORD-13108,USR-2393,2026-03-27,Meta Ads,80.96
ORD-13109,USR-1813,2026-05-11,Meta Ads,51.1
ORD-13110,USR-1132,2026-01-13,Google Ads,61.89
ORD-13111,USR-1037,2026-02-07,Google Ads,22.89
ORD-13112,USR-1616,2026-03-04,Meta Ads,84.76
ORD-13113,USR-2241,2026-03-18,Google Ads,78.58
ORD-13114,USR-1382,2026-02-24,Organic Search,44.18
ORD-13115,USR-1292,2026-04-25,TikTok Ads,22.63
ORD-13116,USR-2366,2026-01-19,Direct,79.47
ORD-13117,USR-1132,2026-06-29,Meta Ads,77.29
ORD-13118,USR-2264,2026-05-14,Direct,116.37
ORD-13119,USR-1959,2026-01-04,Google Ads,103.96
ORD-13120,USR-2241,2026-06-14,Meta Ads,116.79
ORD-13121,USR-2028,2026-06-17,TikTok Ads,95.08
ORD-13122,USR-1854,2026-04-14,Organic Search,109.31
ORD-13123,USR-2330,2026-05-10,Organic Search,39.42
ORD-13124,USR-1953,2026-01-31,Meta Ads,119.12
ORD-13125,USR-1561,2026-02-25,TikTok Ads,15.52
ORD-13126,USR-2061,2026-01-01,Google Ads,22.9
ORD-13127,USR-2207,2026-03-30,Google Ads,97.4
ORD-13128,USR-2339,2026-05-07,Google Ads,23.65
ORD-13129,USR-1907,2026-03-30,Meta Ads,39.11
ORD-13130,USR-1437,2026-04-25,Meta Ads,22.09
ORD-13131,USR-1845,2026-05-19,Direct,80.01
ORD-13132,USR-2315,2026-01-17,TikTok Ads,25.8
ORD-13133,USR-1792,2026-01-16,Organic Search,29.01
ORD-13134,USR-1517,2026-06-06,Meta Ads,23.64
ORD-13135,USR-1231,2026-06-16,Meta Ads,96.48
ORD-13136,USR-2300,2026-03-06,Meta Ads,71.18
ORD-13137,USR-1365,2026-02-02,Google Ads,115.46
ORD-13138,USR-2232,2026-06-21,Direct,58.16
ORD-13139,USR-1947,2026-03-15,Google Ads,61.88
ORD-13140,USR-1913,2026-03-06,Meta Ads,98.09
ORD-13141,USR-2416,2026-02-18,Meta Ads,112.65
ORD-13142,USR-1070,2026-04-17,Meta Ads,78.15
ORD-13143,USR-1367,2026-03-16,Direct,66.22
ORD-13144,USR-1987,2026-05-23,TikTok Ads,45.64
ORD-13145,USR-2208,2026-01-04,Google Ads,50.59
ORD-13146,USR-1201,2026-04-20,Meta Ads,58.09
ORD-13147,USR-1489,2026-04-27,Organic Search,41.92
ORD-13148,USR-1785,2026-01-15,Google Ads,60.25
ORD-13149,USR-2175,2026-03-17,Google Ads,47.73
ORD-13150,USR-1378,2026-06-07,Meta Ads,64.2
ORD-13151,USR-2107,2026-06-21,Meta Ads,49.43
ORD-13152,USR-2332,2026-04-06,Meta Ads,16.8
ORD-13153,USR-1813,2026-01-22,TikTok Ads,47.96
ORD-13154,USR-1388,2026-04-11,Google Ads,59.06
ORD-13155,USR-2486,2026-03-15,Meta Ads,108.87
ORD-13156,USR-1277,2026-01-08,Direct,76.67
ORD-13157,USR-1605,2026-03-13,TikTok Ads,75.72
ORD-13158,USR-2366,2026-03-28,Organic Search,25.88
ORD-13159,USR-2376,2026-06-24,Organic Search,50.97
ORD-13160,USR-1225,2026-04-02,Organic Search,98.29
ORD-13161,USR-1023,2026-01-31,Direct,48.98
ORD-13162,USR-1113,2026-06-10,Organic Search,100.26
ORD-13163,USR-1356,2026-06-09,Meta Ads,21.74
ORD-13164,USR-1146,2026-04-29,Organic Search,41.53
ORD-13165,USR-1542,2026-02-11,Direct,37.22
ORD-13166,USR-1903,2026-06-15,TikTok Ads,97.24
ORD-13167,USR-1507,2026-03-16,Meta Ads,49.28
ORD-13168,USR-2038,2026-01-09,TikTok Ads,30.55
ORD-13169,USR-1492,2026-04-07,Google Ads,95.33
ORD-13170,USR-2364,2026-01-21,Organic Search,74.63
ORD-13171,USR-2497,2026-06-25,Organic Search,21.71
ORD-13172,USR-1788,2026-06-12,TikTok Ads,109.59
ORD-13173,USR-1120,2026-02-08,TikTok Ads,67.58
ORD-13174,USR-1560,2026-01-06,Google Ads,16.66
ORD-13175,USR-1659,2026-03-06,Google Ads,86.6
ORD-13176,USR-2450,2026-03-06,TikTok Ads,27.6
ORD-13177,USR-1710,2026-03-15,Organic Search,55.09
ORD-13178,USR-1452,2026-01-12,TikTok Ads,71.23
ORD-13179,USR-1208,2026-02-03,Google Ads,70.45
ORD-13180,USR-2059,2026-03-06,Meta Ads,34.93
ORD-13181,USR-1402,2026-05-27,Meta Ads,116.96
ORD-13182,USR-2362,2026-03-10,Meta Ads,107.41
ORD-13183,USR-1843,2026-02-05,Google Ads,29.99
ORD-13184,USR-1033,2026-02-20,Meta Ads,75.18
ORD-13185,USR-1700,2026-02-18,TikTok Ads,117.68
ORD-13186,USR-1023,2026-04-19,Direct,63.93
ORD-13187,USR-2033,2026-02-28,Google Ads,63.17
ORD-13188,USR-1087,2026-05-06,TikTok Ads,34.82
ORD-13189,USR-1430,2026-01-21,Organic Search,48.42
ORD-13190,USR-1241,2026-06-24,Google Ads,46.91
ORD-13191,USR-1387,2026-03-07,Meta Ads,110.89
ORD-13192,USR-1985,2026-06-08,Meta Ads,75.55
ORD-13193,USR-1439,2026-04-21,Direct,47.38
ORD-13194,USR-2212,2026-02-05,TikTok Ads,98.08
